zip,city,pop,state,loc
49408,FENNVILLE,6486,MI,"[-86.124876, 42.577669]"
49410,FOUNTAIN,1030,MI,"[-86.216861, 44.036342]"
49411,FREE SOIL,903,MI,"[-86.265158, 44.112036]"
49412,FREMONT,7946,MI,"[-85.962554, 43.465196]"
49415,FRUITPORT,4183,MI,"[-86.138832, 43.144282]"
49417,GRAND HAVEN,24103,MI,"[-86.191227, 43.037838]"
49418,GRANDVILLE,19467,MI,"[-85.761874, 42.89387]"
49419,HAMILTON,4586,MI,"[-85.974731, 42.688097]"
49420,HART,5548,MI,"[-86.314152, 43.70676]"
49421,HESPERIA,5102,MI,"[-86.060739, 43.596513]"
49423,HOLLAND,40325,MI,"[-86.116362, 42.769211]"
49424,HOLLAND,25798,MI,"[-86.142631, 42.813514]"
49425,HOLTON,4251,MI,"[-86.150853, 43.441454]"
49426,HUDSONVILLE,20122,MI,"[-85.8751, 42.874805]"
49428,JENISON,23358,MI,"[-85.827603, 42.910423]"
49431,LUDINGTON,13169,MI,"[-86.440253, 43.968823]"
49435,MARNE,2715,MI,"[-85.841958, 43.053185]"
49436,MEARS,1302,MI,"[-86.453307, 43.682494]"
49437,MONTAGUE,4953,MI,"[-86.373992, 43.424163]"
49440,MUSKEGON,1033,MI,"[-86.249191, 43.232589]"
49441,MUSKEGON,36169,MI,"[-86.273819, 43.196184]"
49442,MUSKEGON,39272,MI,"[-86.188467, 43.232876]"
49444,MUSKEGON HEIGHTS,29295,MI,"[-86.216208, 43.195046]"
49445,NORTH MUSKEGON,18797,MI,"[-86.273297, 43.282873]"
49446,NEW ERA,2539,MI,"[-86.344803, 43.555578]"
49447,NEW RICHMOND,438,MI,"[-86.037985, 42.662383]"
49448,NUNICA,3795,MI,"[-86.102768, 43.088306]"
49449,PENTWATER,3915,MI,"[-86.386818, 43.823713]"
49450,PULLMAN,2672,MI,"[-86.079909, 42.465131]"
49451,RAVENNA,5106,MI,"[-85.964816, 43.209128]"
49452,ROTHBURY,1618,MI,"[-86.34464, 43.511633]"
49453,SAUGATUCK,3870,MI,"[-86.194093, 42.642562]"
49454,SCOTTVILLE,4229,MI,"[-86.315615, 43.976692]"
49455,SHELBY,4420,MI,"[-86.361503, 43.607942]"
49456,SPRING LAKE,14602,MI,"[-86.19151, 43.088741]"
49457,TWIN LAKE,7212,MI,"[-86.163316, 43.341378]"
49459,WALKERVILLE,309,MI,"[-86.082991, 43.762559]"
49460,WEST OLIVE,6722,MI,"[-86.131726, 42.909912]"
49461,WHITEHALL,6925,MI,"[-86.331453, 43.390358]"
49464,ZEELAND,15649,MI,"[-86.010408, 42.825586]"
49503,GRAND RAPIDS,32876,MI,"[-85.65273, 42.965879]"
49504,WALKER,63454,MI,"[-85.725543, 42.98392]"
49505,GRAND RAPIDS,52883,MI,"[-85.630931, 43.012025]"
49506,GRAND RAPIDS,36668,MI,"[-85.621317, 42.943978]"
49507,GRAND RAPIDS,37681,MI,"[-85.65417, 42.931788]"
49508,KENTWOOD,32830,MI,"[-85.624179, 42.875653]"
49509,WYOMING,57419,MI,"[-85.705775, 42.900867]"
49512,KENTWOOD,7823,MI,"[-85.578156, 42.89269]"
49546,GRAND RAPIDS,25471,MI,"[-85.548346, 42.928029]"
49548,KENTWOOD,32054,MI,"[-85.660767, 42.867048]"
49601,CADILLAC,18182,MI,"[-85.430046, 44.250447]"
49612,ALDEN,1536,MI,"[-85.2241, 44.877887]"
49613,ARCADIA,937,MI,"[-86.206057, 44.523157]"
49614,BEAR LAKE,1965,MI,"[-86.142497, 44.431125]"
49615,BELLAIRE,2031,MI,"[-85.226495, 44.976469]"
49616,BENZONIA,1833,MI,"[-86.096091, 44.595502]"
49617,BEULAH,2617,MI,"[-86.038346, 44.646002]"
49618,BOON,388,MI,"[-85.614383, 44.291555]"
49619,BRETHREN,966,MI,"[-85.996396, 44.296596]"
49620,BUCKLEY,1788,MI,"[-85.693541, 44.519856]"
49621,CEDAR,2853,MI,"[-85.745344, 44.836953]"
49622,CENTRAL LAKE,1970,MI,"[-85.267285, 45.074796]"
49623,CHASE,1016,MI,"[-85.619639, 43.868172]"
49625,COPEMISH,927,MI,"[-85.887859, 44.450276]"
49629,ELK RAPIDS,1493,MI,"[-85.408226, 44.895473]"
49630,EMPIRE,609,MI,"[-85.992533, 44.84106]"
49631,EVART,4253,MI,"[-85.264935, 43.888772]"
49632,FALMOUTH,1891,MI,"[-85.017002, 44.252861]"
49633,FIFE LAKE,2566,MI,"[-85.253122, 44.572064]"
49635,FRANKFORT,3168,MI,"[-86.221201, 44.631122]"
49636,GLEN ARBOR,641,MI,"[-86.035339, 44.842927]"
49637,GRAWN,1869,MI,"[-85.71129, 44.642779]"
49638,HARRIETTA,651,MI,"[-85.739573, 44.297163]"
49639,HERSEY,1915,MI,"[-85.405926, 43.84806]"
49640,HONOR,945,MI,"[-86.037582, 44.69539]"
49642,IDLEWILD,1132,MI,"[-85.716036, 43.912621]"
49643,INTERLOCHEN,3429,MI,"[-85.802156, 44.651769]"
49644,IRONS,1245,MI,"[-85.939008, 44.096638]"
49645,KALEVA,1533,MI,"[-86.046737, 44.369168]"
49646,KALKASKA,7387,MI,"[-85.120655, 44.73546]"
49647,KARLIN,80,MI,"[-85.79406, 44.569128]"
49648,KEWADIN,1303,MI,"[-85.353941, 45.012574]"
49649,KINGSLEY,3823,MI,"[-85.526235, 44.575644]"
49650,LAKE ANN,1448,MI,"[-85.85284, 44.731736]"
49651,MOORESTOWN,6225,MI,"[-85.207352, 44.361932]"
49653,LAKE LEELANAU,2053,MI,"[-85.732866, 44.985602]"
49654,LELAND,0,MI,"[-86.092924, 45.010215]"
49655,LEROY,3386,MI,"[-85.430001, 44.045656]"
49656,LUTHER,1540,MI,"[-85.682631, 44.054494]"
49657,MC BAIN,3431,MI,"[-85.228252, 44.21718]"
49659,MANCELONA,5447,MI,"[-85.063399, 44.911596]"
49660,STRONACH,14319,MI,"[-86.28503, 44.228323]"
49663,MANTON,3516,MI,"[-85.42017, 44.415222]"
49664,MAPLE CITY,1917,MI,"[-85.881392, 44.859035]"
49665,MARION,5710,MI,"[-85.155031, 44.046314]"
49667,MERRITT,600,MI,"[-85.015508, 44.36843]"
49668,MESICK,2864,MI,"[-85.706122, 44.407451]"
49670,NORTHPORT,1663,MI,"[-85.617287, 45.115699]"
49675,ONEKAMA,1089,MI,"[-86.209959, 44.364576]"
49676,RAPID CITY,2741,MI,"[-85.294318, 44.844863]"
49677,REED CITY,5056,MI,"[-85.513028, 43.886808]"
49679,SEARS,150,MI,"[-85.188246, 43.901747]"
49680,SOUTH BOARDMAN,1427,MI,"[-85.2472, 44.640143]"
49682,SUTTONS BAY,3422,MI,"[-85.642264, 44.965613]"
49683,THOMPSONVILLE,1231,MI,"[-85.945973, 44.519833]"
49684,TRAVERSE CITY,53415,MI,"[-85.618869, 44.74365]"
49688,TUSTIN,1213,MI,"[-85.490143, 44.107181]"
49689,WELLSTON,1043,MI,"[-85.955475, 44.213266]"
49690,WILLIAMSBURG,4987,MI,"[-85.434732, 44.801952]"
49705,AFTON,605,MI,"[-84.469453, 45.363684]"
49706,ALANSON,3681,MI,"[-84.792421, 45.440545]"
49707,ALPENA,23530,MI,"[-83.4602, 45.079018]"
49709,ATLANTA,2299,MI,"[-84.147982, 44.992371]"
49710,BARBEAU,368,MI,"[-84.217332, 46.284753]"
49712,BOYNE CITY,7244,MI,"[-85.018294, 45.205203]"
49713,BOYNE FALLS,2009,MI,"[-84.891584, 45.211563]"
49715,RACO,871,MI,"[-84.563841, 46.411117]"
49716,BRUTUS,586,MI,"[-84.746693, 45.506785]"
49718,CARP LAKE,1049,MI,"[-84.773453, 45.742364]"
49719,CEDARVILLE,1615,MI,"[-84.348823, 46.002449]"
49720,CHARLEVOIX,7690,MI,"[-85.245298, 45.29934]"
49721,CHEBOYGAN,13854,MI,"[-84.48672, 45.608038]"
49724,DAFTER,2040,MI,"[-84.399679, 46.349196]"
49725,DE TOUR VILLAGE,719,MI,"[-83.939628, 45.993852]"
49726,DRUMMOND ISLAND,835,MI,"[-83.736706, 46.005521]"
49727,EAST JORDAN,5532,MI,"[-85.138655, 45.153858]"
49728,ECKERMAN,208,MI,"[-85.162606, 46.346638]"
49729,ELLSWORTH,1223,MI,"[-85.263292, 45.159929]"
49730,ELMIRA,2807,MI,"[-84.830321, 45.034582]"
49733,FREDERIC,3967,MI,"[-84.68241, 44.838217]"
49735,GAYLORD,11598,MI,"[-84.67228, 45.012523]"
49736,GOETZVILLE,123,MI,"[-84.059271, 46.100976]"
49738,GRAYLING,7591,MI,"[-84.691321, 44.670959]"
49740,HARBOR POINT,5473,MI,"[-84.980303, 45.464535]"
49743,HAWKS,876,MI,"[-83.854219, 45.297467]"
49744,HERRON,978,MI,"[-83.65348, 45.012367]"
49746,HILLMAN,3902,MI,"[-83.946781, 45.069104]"
49747,HUBBARD LAKE,1359,MI,"[-83.605905, 44.89467]"
49749,INDIAN RIVER,2965,MI,"[-84.595578, 45.426984]"
49751,JOHANNESBURG,2062,MI,"[-84.385708, 45.015207]"
49752,KINROSS,1070,MI,"[-84.751122, 46.416612]"
49753,LACHINE,1764,MI,"[-83.749071, 45.042946]"
49755,LEVERING,1251,MI,"[-84.798597, 45.637711]"
49756,LEWISTON,3327,MI,"[-84.297281, 44.853758]"
49757,MACKINAC ISLAND,469,MI,"[-84.624527, 45.857837]"
49759,MILLERSBURG,2048,MI,"[-84.122246, 45.402164]"
49760,MORAN,113,MI,"[-85.007835, 46.044106]"
49762,NAUBINWAY,1297,MI,"[-85.44619, 46.126021]"
49765,ONAWAY,1926,MI,"[-84.212272, 45.33654]"
49766,OSSINEKE,2294,MI,"[-83.459186, 44.91038]"
49768,PARADISE,515,MI,"[-85.056247, 46.598321]"
49769,PELLSTON,1360,MI,"[-84.842502, 45.570285]"
49770,BAY VIEW,12806,MI,"[-84.940263, 45.361268]"
49774,PICKFORD,624,MI,"[-84.366312, 46.155858]"
49775,POINTE AUX PINS,59,MI,"[-84.447035, 45.754888]"
49776,POSEN,3830,MI,"[-83.639271, 45.223335]"
49779,ROGERS CITY,5463,MI,"[-83.835483, 45.412306]"
49780,FIBRE,3242,MI,"[-84.549343, 46.200568]"
49781,SAINT IGNACE,5411,MI,"[-84.709409, 45.921527]"
49782,SAINT JAMES,404,MI,"[-85.531581, 45.722061]"
49783,SAULT SAINTE MAR,17974,MI,"[-84.346746, 46.473932]"
49788,KINCHELOE,6046,MI,"[-84.462584, 46.26271]"
49789,STALWART,214,MI,"[-84.155861, 46.138876]"
49792,TOWER,929,MI,"[-84.303496, 45.341619]"
49795,VANDERBILT,1541,MI,"[-84.651134, 45.153247]"
49799,WOLVERINE,1857,MI,"[-84.606477, 45.286148]"
49801,IRON MOUNTAIN,18423,MI,"[-88.068257, 45.821894]"
49806,AU TRAIN,796,MI,"[-86.779327, 46.428231]"
49807,HARDWOOD,4037,MI,"[-87.240522, 45.705411]"
49812,CARNEY,1014,MI,"[-87.543896, 45.591738]"
49813,CEDAR RIVER,185,MI,"[-87.365994, 45.448475]"
49814,CHAMPION,2774,MI,"[-87.830587, 46.468497]"
49815,CHANNING,522,MI,"[-88.077221, 46.154562]"
49816,LIMESTONE,251,MI,"[-86.758934, 46.294821]"
49817,COOKS,2,MI,"[-86.530718, 45.899665]"
49818,CORNELL,671,MI,"[-87.223702, 45.910373]"
49820,CURTIS,523,MI,"[-85.786466, 46.204763]"
49821,DAGGETT,1184,MI,"[-87.607858, 45.488738]"
49822,DEERTON,290,MI,"[-87.04064, 46.483979]"
49825,EBEN JUNCTION,456,MI,"[-87.032799, 46.351726]"
49826,RUMELY,823,MI,"[-86.935068, 46.341867]"
49827,ENGADINE,327,MI,"[-85.600468, 46.204009]"
49829,ESCANABA,21065,MI,"[-87.088985, 45.76587]"
49833,LITTLE LAKE,437,MI,"[-87.411448, 46.053711]"
49834,FOSTER CITY,1249,MI,"[-87.804768, 46.004769]"
49835,GARDEN,934,MI,"[-86.577576, 45.754867]"
49836,GERMFASK,542,MI,"[-85.91589, 46.236261]"
49837,BRAMPTON,5707,MI,"[-87.027284, 45.856402]"
49838,GOULD CITY,615,MI,"[-85.725889, 46.134544]"
49839,GRAND MARAIS,508,MI,"[-85.983633, 46.652916]"
49840,GULLIVER,822,MI,"[-86.021433, 46.011491]"
49841,PRINCETON,5377,MI,"[-87.43016, 46.291938]"
49843,K I SAWYER A F B,5613,MI,"[-87.37593, 46.330811]"
49847,HERMANSVILLE,1090,MI,"[-87.622659, 45.714902]"
49848,INGALLS,340,MI,"[-87.620607, 45.374774]"
49849,NORTH LAKE,11725,MI,"[-87.682638, 46.490165]"
49853,MC MILLAN,897,MI,"[-85.730715, 46.297027]"
49854,THOMPSON,6753,MI,"[-86.275513, 45.982978]"
49855,BEAVER GROVE,32361,MI,"[-87.389443, 46.53124]"
49858,MENOMINEE,13149,MI,"[-87.621475, 45.13427]"
49861,MICHIGAMME,1230,MI,"[-87.892386, 46.668143]"
49862,CHRISTMAS,3762,MI,"[-86.626846, 46.413863]"
49866,NEGAUNEE,8204,MI,"[-87.582915, 46.500662]"
49868,NEWBERRY,4866,MI,"[-85.514951, 46.343763]"
49870,NORWAY,3300,MI,"[-87.904693, 45.786186]"
49873,PERRONVILLE,360,MI,"[-87.398903, 45.826409]"
49874,POWERS,559,MI,"[-87.531853, 45.679238]"
49876,QUINNESEC,1313,MI,"[-87.992151, 45.799866]"
49878,RAPID RIVER,3345,MI,"[-86.88449, 45.910662]"
49879,REPUBLIC,1192,MI,"[-87.993823, 46.368046]"
49880,ROCK,1601,MI,"[-87.133068, 46.050262]"
49881,SAGOLA,392,MI,"[-88.067644, 46.081274]"
49883,SENEY,185,MI,"[-85.970847, 46.387989]"
49884,SHINGLETON,589,MI,"[-86.482261, 46.351202]"
49885,SKANDIA,1975,MI,"[-87.248094, 46.349049]"
49886,SPALDING,922,MI,"[-87.4964, 45.695747]"
49887,STEPHENSON,2202,MI,"[-87.62579, 45.416594]"
49890,TRAUNIK,334,MI,"[-86.988891, 46.258534]"
49891,TRENARY,563,MI,"[-86.950183, 46.194738]"
49892,VULCAN,1841,MI,"[-87.816811, 45.762257]"
49893,WALLACE,2103,MI,"[-87.580457, 45.301657]"
49894,WELLS,1093,MI,"[-87.073443, 45.784866]"
49895,WETMORE,646,MI,"[-86.634537, 46.353518]"
49896,WILSON,1112,MI,"[-87.399734, 45.664855]"
49905,ATLANTIC MINE,3379,MI,"[-88.661318, 47.093663]"
49908,KEWEENAW BAY,1759,MI,"[-88.495489, 46.790213]"
49910,BERGLAND,618,MI,"[-89.597296, 46.588124]"
49911,BESSEMER,3603,MI,"[-90.051544, 46.480188]"
49912,BRUCE CROSSING,1089,MI,"[-89.168028, 46.527956]"
49913,LAURIUM,7656,MI,"[-88.44272, 47.242721]"
49916,CHASSELL,3096,MI,"[-88.554554, 47.002038]"
49919,COVINGTON,260,MI,"[-88.524452, 46.557194]"
49920,CRYSTAL FALLS,4804,MI,"[-88.350517, 46.109255]"
49921,DODGEVILLE,390,MI,"[-88.580874, 47.091443]"
49925,EWEN,772,MI,"[-89.314494, 46.540412]"
49927,GAASTRA,489,MI,"[-88.591728, 46.052638]"
49930,HANCOCK,7683,MI,"[-88.565385, 47.136731]"
49931,HOUGHTON,8639,MI,"[-88.558024, 47.115801]"
49935,IRON RIVER,7882,MI,"[-88.645974, 46.093017]"
49938,IRONWOOD,9402,MI,"[-90.158844, 46.463793]"
49943,KENTON,304,MI,"[-88.812933, 46.491565]"
49945,GAY,3365,MI,"[-88.411829, 47.171387]"
49946,LANSE,3929,MI,"[-88.420959, 46.770407]"
49947,MARENISCO,956,MI,"[-89.677422, 46.355107]"
49948,MASS CITY,805,MI,"[-89.064864, 46.747447]"
49950,EAGLE HARBOR,1701,MI,"[-88.332572, 47.320067]"
49952,NISULA,73,MI,"[-88.83397, 46.76952]"
49953,ONTONAGON,5090,MI,"[-89.348474, 46.827484]"
49958,PELKIE,1583,MI,"[-88.625083, 46.794932]"
49962,SKANEE,310,MI,"[-88.173189, 46.874732]"
49965,TOIVOLA,352,MI,"[-88.860657, 46.985447]"
49967,TROUT CREEK,480,MI,"[-89.026962, 46.486426]"
49968,WAKEFIELD,3043,MI,"[-89.942446, 46.475184]"
49969,WATERSMEET,1048,MI,"[-89.210836, 46.25416]"
49970,WATTON,391,MI,"[-88.599298, 46.513698]"
50001,ACKWORTH,491,IA,"[-93.376719, 41.37372]"
50002,ADAIR,1748,IA,"[-94.644363, 41.513687]"
50003,ADEL,4884,IA,"[-94.037965, 41.62214]"
50005,ALBION,773,IA,"[-92.98821, 42.11427]"
50006,ALDEN,1374,IA,"[-93.384123, 42.51789]"
50007,ALLEMAN,449,IA,"[-93.606305, 41.815886]"
50008,ALLERTON,805,IA,"[-93.37239, 40.702301]"
50009,ALTOONA,7546,IA,"[-93.472415, 41.647549]"
50010,AMES,52105,IA,"[-93.639398, 42.029859]"
50020,ANITA,1529,IA,"[-94.779401, 41.449973]"
50021,ANKENY,20465,IA,"[-93.602175, 41.72755]"
50022,ATLANTIC,8468,IA,"[-95.010123, 41.400279]"
50025,AUDUBON,4034,IA,"[-94.916412, 41.730032]"
50026,BAGLEY,568,IA,"[-94.441535, 41.834053]"
50027,BARNES CITY,355,IA,"[-92.470338, 41.488269]"
50028,BAXTER,1381,IA,"[-93.158332, 41.820369]"
50029,BAYARD,971,IA,"[-94.591533, 41.838599]"
50030,BEACONSFIELD,195,IA,"[-94.075126, 40.778431]"
50031,BEAVER,501,IA,"[-94.103309, 42.039936]"
50033,BEVINGTON,273,IA,"[-93.812865, 41.371763]"
50034,BLAIRSBURG,458,IA,"[-93.659444, 42.493725]"
50035,BONDURANT,2666,IA,"[-93.452689, 41.70166]"
50036,BOONE,14773,IA,"[-93.878083, 42.069354]"
50038,BOONEVILLE,100,IA,"[-93.881357, 41.533987]"
50039,BOUTON,552,IA,"[-93.996286, 41.828432]"
50040,BOXHOLM,437,IA,"[-94.105246, 42.170567]"
50041,BRADFORD,406,IA,"[-93.218068, 42.610434]"
50042,BRAYTON,416,IA,"[-94.974017, 41.55236]"
50044,BUSSEY,707,IA,"[-92.896252, 41.209422]"
50046,CAMBRIDGE,1103,IA,"[-93.530538, 41.90251]"
50047,CARLISLE,5109,IA,"[-93.49214, 41.481384]"
50048,CASEY,1822,IA,"[-94.414475, 41.496116]"
50049,CHARITON,6836,IA,"[-93.30419, 41.022638]"
50050,CHURDAN,797,IA,"[-94.493346, 42.161402]"
50051,CLEMONS,557,IA,"[-93.16878, 42.090041]"
50052,CLIO,125,IA,"[-93.486443, 40.680261]"
50054,COLFAX,3475,IA,"[-93.258816, 41.678785]"
50055,COLLINS,764,IA,"[-93.300808, 41.903226]"
50056,COLO,1293,IA,"[-93.307114, 42.013102]"
50057,COLUMBIA,304,IA,"[-93.158217, 41.183814]"
50058,COON RAPIDS,1802,IA,"[-94.679979, 41.893957]"
50059,COOPER,170,IA,"[-94.339073, 41.903433]"
50060,SEWAL,2617,IA,"[-93.322549, 40.76131]"
50061,CUMMING,635,IA,"[-93.75386, 41.484876]"
50062,DALLAS,996,IA,"[-93.253525, 41.221332]"
50063,DALLAS CENTER,1838,IA,"[-93.970657, 41.686248]"
50064,DANA,131,IA,"[-94.232212, 42.10634]"
50065,PLEASANTON,762,IA,"[-93.807022, 40.632075]"
50066,DAWSON,434,IA,"[-94.217127, 41.832396]"
50067,DECATUR,394,IA,"[-93.832598, 40.755258]"
50068,DERBY,339,IA,"[-93.47959, 40.935476]"
50069,DE SOTO,1535,IA,"[-94.027582, 41.533285]"
50070,DEXTER,824,IA,"[-94.2145, 41.519806]"
50071,DOWS,1373,IA,"[-93.505801, 42.661026]"
50072,EARLHAM,2010,IA,"[-94.129443, 41.470916]"
50073,ELKHART,1374,IA,"[-93.485458, 41.811384]"
50074,ELLSTON,286,IA,"[-94.084116, 40.850485]"
50075,ELLSWORTH,1129,IA,"[-93.548979, 42.30086]"
50076,EXIRA,1590,IA,"[-94.857145, 41.576771]"
50101,GALT,57,IA,"[-93.603512, 42.691187]"
50102,GARDEN CITY,422,IA,"[-93.403068, 42.25266]"
50103,GARDEN GROVE,603,IA,"[-93.611669, 40.771078]"
50104,GIBSON,458,IA,"[-92.353121, 41.464206]"
50106,GILMAN,1221,IA,"[-92.810067, 41.901236]"
50107,GRAND JUNCTION,1055,IA,"[-94.233629, 42.029578]"
50108,GRAND RIVER,454,IA,"[-93.954372, 40.813704]"
50109,GRANGER,1324,IA,"[-93.841002, 41.752355]"
50110,GRAY,344,IA,"[-95.02272, 41.82663]"
50111,GRIMES,4205,IA,"[-93.782109, 41.701838]"
50112,GRINNELL,11530,IA,"[-92.734432, 41.742081]"
50115,GUTHRIE CENTER,3398,IA,"[-94.486444, 41.683671]"
50116,HAMILTON,314,IA,"[-92.924349, 41.175543]"
50117,HAMLIN,336,IA,"[-94.915745, 41.650571]"
50118,HARTFORD,1201,IA,"[-93.402213, 41.459629]"
50119,HARVEY,683,IA,"[-92.931843, 41.302972]"
50120,HAVERHILL,419,IA,"[-92.945857, 41.93196]"
50122,HUBBARD,1356,IA,"[-93.293928, 42.302208]"
50123,HUMESTON,981,IA,"[-93.510117, 40.846922]"
50124,HUXLEY,2417,IA,"[-93.602381, 41.899434]"
50125,SPRING HILL,13920,IA,"[-93.571502, 41.35617]"
50126,IOWA FALLS,7714,IA,"[-93.270943, 42.513756]"
50127,IRA,378,IA,"[-93.164436, 41.731759]"
50128,JAMAICA,423,IA,"[-94.320367, 41.841931]"
50129,JEFFERSON,5663,IA,"[-94.388768, 42.009325]"
50130,JEWELL,1348,IA,"[-93.642821, 42.313912]"
50131,JOHNSTON,4945,IA,"[-93.702792, 41.673017]"
50132,KAMRAR,246,IA,"[-93.727941, 42.394517]"
50133,KELLERTON,601,IA,"[-94.060693, 40.686127]"
50134,KELLEY,314,IA,"[-93.664354, 41.948773]"
50135,KELLOGG,913,IA,"[-92.911404, 41.718371]"
50136,KESWICK,497,IA,"[-92.239547, 41.461251]"
50138,KNOXVILLE,11205,IA,"[-93.095427, 41.316446]"
50139,LACONA,700,IA,"[-93.383801, 41.198832]"
50140,LAMONI,2638,IA,"[-93.934899, 40.622852]"
50141,LAUREL,457,IA,"[-92.926294, 41.882904]"
50143,LEIGHTON,594,IA,"[-92.808125, 41.364677]"
50144,LEON,2556,IA,"[-93.742903, 40.737334]"
50145,LIBERTY CENTER,468,IA,"[-93.497391, 41.207668]"
50146,LINDEN,585,IA,"[-94.24058, 41.64225]"
50147,LINEVILLE,586,IA,"[-93.486207, 40.600373]"
50148,LISCOMB,512,IA,"[-92.983279, 42.184]"
50149,LORIMOR,619,IA,"[-94.063885, 41.1233]"
50150,LOVILIA,1053,IA,"[-92.929272, 41.12719]"
50151,LUCAS,617,IA,"[-93.483614, 41.058451]"
50152,LUTHER,529,IA,"[-93.855394, 41.991934]"
50153,LYNNVILLE,630,IA,"[-92.787715, 41.569766]"
50154,MC CALLSBURG,533,IA,"[-93.397757, 42.166475]"
50155,MACKSBURG,310,IA,"[-94.185673, 41.202792]"
50156,MADRID,4367,IA,"[-93.844815, 41.884083]"
50157,MALCOM,1595,IA,"[-92.535426, 41.769502]"
50158,MARSHALLTOWN,30857,IA,"[-92.91269, 42.040482]"
50161,MAXWELL,1268,IA,"[-93.400125, 41.89673]"
50162,MELBOURNE,970,IA,"[-93.085627, 41.932348]"
50163,MELCHER-DALLAS,924,IA,"[-93.219404, 41.222912]"
50164,MENLO,650,IA,"[-94.409002, 41.534797]"
50165,MILLERTON,258,IA,"[-93.279586, 40.854889]"
50166,MILO,1705,IA,"[-93.445356, 41.29042]"
50167,MINBURN,517,IA,"[-94.01501, 41.756206]"
50168,MINGO,725,IA,"[-93.288015, 41.789843]"
50169,MITCHELLVILLE,2363,IA,"[-93.36995, 41.66089]"
50170,MONROE,2868,IA,"[-93.072551, 41.535619]"
50171,MONTEZUMA,3570,IA,"[-92.527582, 41.592845]"
50172,GUERNSEY,128,IA,"[-92.333549, 41.662496]"
50173,MONTOUR,1137,IA,"[-92.700575, 41.970876]"
50174,MURRAY,1357,IA,"[-93.952975, 41.037644]"
50201,NEVADA,7381,IA,"[-93.446219, 42.018983]"
50206,NEW PROVIDENCE,445,IA,"[-93.175262, 42.269261]"
50207,NEW SHARON,2426,IA,"[-92.684815, 41.463976]"
50208,NEWTON,19721,IA,"[-93.045456, 41.699173]"
50210,NEW VIRGINIA,1593,IA,"[-93.711312, 41.160063]"
50211,NORWALK,9512,IA,"[-93.657332, 41.486055]"
50212,OGDEN,3115,IA,"[-94.006333, 42.035106]"
50213,OSCEOLA,5528,IA,"[-93.771236, 41.029503]"
50214,OTLEY,676,IA,"[-93.034778, 41.451806]"
50216,PANORA,1847,IA,"[-94.360613, 41.696684]"
50217,PATON,621,IA,"[-94.273038, 42.165841]"
50218,PATTERSON,258,IA,"[-93.878174, 41.353912]"
50219,PELLA,10771,IA,"[-92.917207, 41.408175]"
50220,PERRY,7918,IA,"[-94.102167, 41.839695]"
50222,PERU,442,IA,"[-93.943729, 41.21454]"
50223,PILOT MOUND,380,IA,"[-94.010184, 42.160395]"
50225,PLEASANTVILLE,2474,IA,"[-93.271206, 41.373836]"
50226,POLK CITY,4203,IA,"[-93.689346, 41.754905]"
50227,POPEJOY,298,IA,"[-93.430867, 42.595628]"
50228,PRAIRIE CITY,1941,IA,"[-93.240986, 41.585425]"
50229,PROLE,1488,IA,"[-93.734357, 41.382973]"
50230,RADCLIFFE,804,IA,"[-93.423364, 42.324064]"
50231,RANDALL,508,IA,"[-93.62109, 42.247463]"
50232,REASNOR,245,IA,"[-93.019827, 41.579802]"
50233,REDFIELD,1236,IA,"[-94.189733, 41.587349]"
50234,RHODES,564,IA,"[-93.179586, 41.917717]"
50235,RIPPEY,563,IA,"[-94.213202, 41.92574]"
50236,ROLAND,1452,IA,"[-93.506313, 42.164585]"
50237,RUNNELLS,2309,IA,"[-93.42025, 41.551549]"
50238,RUSSELL,1018,IA,"[-93.178371, 40.945557]"
50239,SAINT ANTHONY,328,IA,"[-93.182431, 42.151974]"
50240,SAINT CHARLES,1169,IA,"[-93.824195, 41.292443]"
50241,SAINT MARYS,632,IA,"[-93.736107, 41.297826]"
50242,SEARSBORO,464,IA,"[-92.698737, 41.56561]"
50244,SLATER,2083,IA,"[-93.681155, 41.876511]"
50246,STANHOPE,1001,IA,"[-93.775081, 42.290407]"
50247,STATE CENTER,1618,IA,"[-93.167283, 42.010911]"
50248,STORY CITY,3501,IA,"[-93.598811, 42.183487]"
50249,STRATFORD,1215,IA,"[-93.90294, 42.284673]"
50250,STUART,1463,IA,"[-94.304563, 41.518643]"
50251,SULLY,1096,IA,"[-92.845085, 41.573969]"
50252,SWAN,691,IA,"[-93.234165, 41.4717]"
50254,THAYER,453,IA,"[-94.068639, 41.00293]"
50256,TRACY,256,IA,"[-92.875337, 41.275564]"
50257,TRURO,767,IA,"[-93.840978, 41.207622]"
50258,UNION,937,IA,"[-93.056192, 42.252074]"
50261,VAN METER,1780,IA,"[-93.95303, 41.539415]"
50262,VAN WERT,431,IA,"[-93.80733, 40.864451]"
50263,WAUKEE,4933,IA,"[-93.85916, 41.592959]"
50264,WELDON,388,IA,"[-93.738743, 40.873906]"
50265,WEST DES MOINES,31896,IA,"[-93.744711, 41.580512]"
50268,WHAT CHEER,1108,IA,"[-92.354789, 41.395276]"
50271,WILLIAMS,1036,IA,"[-93.56774, 42.461376]"
50272,WILLIAMSON,505,IA,"[-93.26593, 41.102026]"
50273,WINTERSET,7254,IA,"[-94.008763, 41.339077]"
50274,WIOTA,596,IA,"[-94.840515, 41.384552]"
50275,WOODBURN,677,IA,"[-93.608282, 41.00001]"
